Simulation started at Fri Apr 19 12:56:51 2019

0,99,7.78838,3.57435,128
3,59,4.44137,6.4976
3,58,0,0,122
3,57,3.7059,2.8799,112
3,56,0,6.82326
3,55,7.53516,0
3,54,10,10,116
3,53,6.04693,3.42848
3,52,7.92766,0,138
3,51,6.88678,7.38886
3,50,0,9.52329
3,49,3.96953,4.21462
3,48,10,5.81931
3,47,7.47327,8.44752
3,46,10,9.35086,134
3,45,8.42419,8.43166
3,44,8.44241,8.35516
3,43,2.86359,1.42003
3,42,4.81189,8.89803
3,41,7.46909,0.0725916,129
3,40,9.7637,5.02381
3,39,8.40393,4.46158
3,38,0,9.67385,119
3,37,8.61187,8.81157,118
3,36,8.34927,7.68434
3,35,5.0245,7.77411,114
3,34,4.31899,10
3,33,2.0623,6.32229
3,32,5.95845,10,124
3,31,3.0234,7.71835
3,30,0.498592,8.92487,125
3,29,8.08322,3.66537
3,28,8.84665,6.0955,127
3,27,5.53957,8.09078
3,26,10,6.32172
3,25,8.05754,4.99433
3,24,1.38863,10
3,23,9.50653,2.49987
3,22,7.46921,5.63656
3,21,7.30138,2.46469,121
3,20,5.46228,1.99666
3,19,4.02022,3.04886
3,18,0,0,113
3,17,7.78986,8.46843,117
3,16,2.11748,4.02718
3,15,4.49203,6.85387
3,14,10,10
3,13,2.61343,10
3,12,10,1.09261
3,11,3.85974,6.88685
3,10,0,0
3,9,9.73048,8.79297
3,8,10,4.94519,110
3,7,8.07572,1.04464,136
3,6,3.34758,9.39615
3,5,6.25326,0.934327
3,4,0,10,130
3,3,4.05413,7.9263
3,2,2.46417,0
3,1,4.57347,5.90312
3,0,3.11337,0
4,99,6.56206,5.29997,128
4,98,5.12174,2.89502
4,97,8.16352,0.25308,133
4,96,0,3.18283
4,95,4.90941,5.98651,123
4,94,2.83259,0.0644642,111
4,93,7.7291,8.13379
4,92,8.75039,4.91071
4,91,5.14361,0
4,90,2.08627,10
4,89,8.79116,9.78815
4,88,8.82229,10
4,87,0.966864,4.58979
4,86,9.60538,0
4,85,7.66671,2.9462
4,84,10,5.61036
4,83,2.95641,4.83272,135
4,82,0,0
4,81,4.26898,8.14944,137
4,80,2.40017,0
4,79,0,1.45908
4,78,0,9.63228,131
4,77,0,5.15664
4,76,9.63307,5.89474
4,75,5.60397,8.71742,120
4,74,3.39701,6.07853
4,73,7.26582,8.07554,139
4,72,0,10,115
4,71,7.9261,1.17904
4,70,4.72505,0
4,69,10,5.51179
4,68,3.96614,4.96497
4,67,0.483707,2.48736
4,66,10,10
4,65,3.61552,3.58666,126
4,64,5.05191,5.76133
4,63,2.01783,2.82137,132
4,62,10,0
4,61,2.10354,3.48666
4,60,0,3.52008
4,59,4.45216,5.48522
4,58,0.159186,5.09926,122
4,57,4.07339,2.06933,112
4,56,4.30231,9.34366
4,55,8.3322,0
4,54,10,9.41632,116
4,53,5.09966,3.54022
4,52,10,0,138
4,51,6.00712,6.95871
4,50,0,10
4,49,4.62264,3.26497
4,48,8.91393,10
4,47,6.44369,8.43395
4,46,6.21233,5.83602,134
4,45,9.52553,8.11246
4,44,10,10
4,43,2.06407,2.23567
4,42,7.38569,4.83102
4,41,6.49791,0,129
4,40,10,4.94651
4,39,8.35683,3.38297
4,38,0.829572,4.66995,119
4,37,8.68121,7.65267,118
4,36,3.76386,5.75214
4,35,4.62293,8.84957,114
4,34,2.55475,5.2189
4,33,2.15502,7.31656
4,32,1.86222,7.29796,124
4,31,1.98814,7.5317
4,30,0,10,125
4,29,7.07961,3.8235
4,28,10,3.19948,127
4,27,4.87416,8.66769
4,26,10,1.5176
4,25,8.0933,3.96062
4,24,0,10
4,23,8.90126,3.2542
4,22,6.05012,0.796045
4,21,8.20014,1.69615,121
4,20,3.78076,0
4,19,3.90978,2.14866
4,18,0.0542287,5.09998,113
4,17,8.11593,9.41602,117
4,16,0,1.08633
4,15,4.24571,7.89534
4,14,9.12402,10
4,13,2.60619,9.17831
4,12,10,4.1987
4,11,4.37214,5.89809
4,10,0,2.1303
4,9,10,9.57187
4,8,10,0.709865,110
4,7,7.95605,0.106821,136
4,6,3.56557,10
4,5,6.81747,1.77757
4,4,0.91388,10,130
4,3,4.04928,6.67237
4,2,2.15654,5.03195
4,1,4.01384,6.75894
4,0,4.65164,4.80099
5,99,6.76261,6.15432,128
5,98,0.691902,0.751195
5,97,7.26795,0.237791,133
5,96,2.83386,7.17178
5,95,4.91961,6.94463,123
5,94,7.7734,0,111
5,93,8.73655,8.19514
5,92,8.56451,9.8224
5,91,6.05761,0
5,90,5.27408,6.08092
5,89,9.82594,9.7716
5,88,8.28718,5.21627
5,87,1.72655,5.39699
5,86,10,0
5,85,6.5491,2.89012
5,84,4.9105,6.13833
5,83,2.2044,5.24443,135
5,82,2.79977,3.98511
5,81,5.21103,7.75823,137
5,80,1.82421,4.99381
5,79,0,0.82029
5,78,4.63315,10,131
5,77,0,6.28616
5,76,7.19538,10
5,75,4.74073,9.15979,120
5,74,2.61401,1.24478
5,73,6.83514,7.19667,139
5,72,0,5.70029,115
5,71,8.85818,1.69214
5,70,3.4837,0
5,69,10,4.64032
5,68,8.75508,6.26087
5,67,0,2.15258
5,66,4.99341,10
5,65,3.32859,2.74067,126
5,64,6.76202,10
5,63,1.31413,2.0383,132
5,62,10,0
5,61,3.043,4.11207
5,60,0,0
5,59,3.95724,6.36845
5,58,0,8.76616,122
5,57,3.52294,1.36999,112
5,56,6.38168,10
5,55,7.53644,0.0779517
5,54,6.20992,6.15581,116
5,53,4.80644,2.63257
5,52,6.52793,0,138
5,51,6.15359,5.99053
5,50,0,10
5,49,5.50499,4.00648
5,48,10,5.47697
5,47,6.3286,9.45717
5,46,3.92994,1.20016,134
5,45,9.08213,9.16993
5,44,10,10
5,43,2.51162,3.28647
5,42,4.33007,1.11239
5,41,6.01821,0.856254,129
5,40,10,0.290268
5,39,9.43278,3.29386
5,38,0,6.49537,119
5,37,8.75533,8.81128,118
5,36,7.24197,2.19374
5,35,4.00565,9.81748,114
5,34,1.08181,0.340185
5,33,2.77739,6.53564
5,32,1.60039,10,124
5,31,3.03539,7.63097
5,30,0,7.66279,125
5,29,7.22632,4.82885
5,28,10,6.89206,127
5,27,4.43045,7.90696
5,26,10,0
5,25,8.38289,2.96766
5,24,1.87161,5.29795
5,23,8.85523,2.28815
5,22,9.66277,0
5,21,9.36135,1.47258,121
5,20,6.16441,4.34692
5,19,4.23288,2.9961
5,18,0,9.52061,113
5,17,7.11386,9.40586,117
5,16,0,0
5,15,5.31385,7.96176
5,14,10,5.679
5,13,3.23248,9.71028
5,12,6.89738,7.9959
5,11,5.45643,5.64406
5,10,1.71116,6.75733
5,9,9.11793,9.08456
5,8,5.76006,0,110
5,7,8.77394,0.581021,136
5,6,4.44388,5.0999
5,5,6.64202,2.77688
5,4,1.32538,10,130
5,3,2.79567,6.70056
5,2,0,7.74147
5,1,4.92492,7.22324
5,0,0.027136,6.80843
6,99,6.78531,7.03159,128
6,98,0,4.45748
6,97,7.93337,0,133
6,96,7.56806,5.93489
6,95,5.64452,7.57121,123
6,94,5.051,0,111
6,93,8.47257,7.22096
6,92,10,5.25166
6,91,5.79752,0
6,90,7.2345,10
6,89,10,10
6,88,8.02365,10
6,87,0.919826,6.15719
6,86,10,0
6,85,7.44912,2.22516
6,84,5.03905,1.02314
6,83,3.05651,5.14988,135
6,82,3.51363,0
6,81,4.36264,7.19188,137
6,80,6.75064,3.99372
6,79,0,0
6,78,1.58834,10,131
6,77,0,5.29596
6,76,3.84793,6.20964
6,75,5.70877,9.09838,120
6,74,7.4202,2.18223
6,73,7.60345,6.59038,139
6,72,0,4.07197,115
6,71,9.60702,2.44797
6,70,7.35324,3.05208
6,69,8.90922,4.76226
6,68,10,1.69226
6,67,1.11861,1.8422
6,66,0.182139,10
6,65,2.53459,2.33128,126
6,64,2.4508,10
6,63,2.33039,1.76333,132
6,62,10,0
6,61,1.92202,3.98129
6,60,0,0
6,59,3.43861,5.49892
6,58,0,10,122
6,57,4.38397,1.14486,112
6,56,3.3015,10
6,55,8.06673,0.676379
6,54,9.23472,10,116
6,53,5.70614,2.31582
6,52,10,0.299582,138
6,51,6.90336,6.62036
6,50,3.43043,10
6,49,4.38386,4.27383
6,48,10,4.3232
6,47,5.71294,8.63182
6,46,1.2904,5.64239,134
6,45,9.96698,9.89924
6,44,10,10
6,43,1.99445,2.26812
6,42,3.5887,5.86796
6,41,5.74372,1.79856,129
6,40,10,4.08739
6,39,10,2.95632
6,38,4.49046,8.85398,119
6,37,7.87783,8.05112,118
6,36,10,5.52446
6,35,2.91683,9.45365,114
6,34,5.90099,0
6,33,3.39291,7.32197
6,32,4.33822,5.9276,124
6,31,2.34516,8.4248
6,30,2.34532,10,125
6,29,7.8971,4.06576
6,28,10,2.00326,127
6,27,4.21164,8.76002
6,26,4.9909,1.08379
6,25,8.61128,3.97646
6,24,0,9.52238
6,23,8.23475,1.54628
6,22,10,4.67876
6,21,9.2133,2.64582,121
6,20,4.23265,8.91264
6,19,4.94858,3.55318
6,18,4.28051,6.74754,113
6,17,6.20618,9.83055,117
6,16,0,3.64375
6,15,6.30056,8.37619
6,14,7.75648,10
6,13,2.56405,9.23233
6,12,8.69947,10
6,11,6.54283,5.39923
6,10,3.6272,2.21131
6,9,9.79379,9.83205
6,8,8.97395,0,110
6,7,9.71151,0.702612,136
6,6,8.825,7.46382
6,5,5.8517,2.14065
6,4,6.17202,10,130
6,3,2.86854,7.95237
6,2,4.76866,9.37702
6,1,5.79709,7.75703
6,0,0,3.9682
7,99,5.96844,7.3523,128
7,98,3.49617,0.993909
7,97,8.20516,0.853474,133
7,96,4.79379,1.90427
7,95,5.04342,8.31738,123
7,94,9.95398,0,111
7,93,9.36205,7.69796
7,92,8.41302,0.599695
7,91,4.75691,0.106875
7,90,9.85877,5.68322
7,89,9.46957,9.11136
7,88,10,5.65889
7,87,1.74379,5.41571
7,86,10,4.03004
7,85,6.78743,1.32275
7,84,9.04112,0
7,83,2.58224,4.43567,135
7,82,0,2.29237
7,81,3.34967,7.07181,137
7,80,3.31339,0.325585
7,79,1.05381,0
7,78,0,7.184,131
7,77,0,5.58729
7,76,1.60199,10
7,75,4.87553,8.60182,120
7,74,3.01667,0.0404591
7,73,8.2349,5.84261,139
7,72,0,3.88529,115
7,71,8.7288,1.84733
7,70,10,0
7,69,8.32062,3.83586
7,68,7.99839,6.23174
7,67,0.250634,2.61307
7,66,0,10
7,65,2.25176,3.17865,126
7,64,7.07724,10
7,63,1.95821,0.778503,132
7,62,10,0
7,61,1.33806,4.94706
7,60,0,0
7,59,3.17021,4.5227
7,58,0,10,122
7,57,5.13145,0.661794,112
7,56,5.87811,10
7,55,7.3011,0.906882
7,54,10,10,116
7,53,5.69068,3.26953
7,52,10,3.0499,138
7,51,5.98164,6.95091
7,50,8.26993,10
7,49,4.86702,5.32022
7,48,6.17966,7.49738
7,47,5.90275,7.61979
7,46,0.943596,10,134
7,45,10,9.559
7,44,10,5.97407
7,43,0.881191,2.52334
7,42,7.97923,7.83982
7,41,6.15879,0.909178,129
7,40,9.99535,9.21059
7,39,9.36931,3.83259
7,38,0,9.08571,119
7,37,6.98928,7.30389,118
7,36,6.23797,8.78122
7,35,4.05926,9.34074,114
7,34,10,2.39886
7,33,3.3423,8.31928
7,32,9.24457,6.01603,124
7,31,1.30918,8.60736
7,30,4.56044,10,125
7,29,8.89925,4.23293
7,28,10,0,127
7,27,4.36513,9.62722
7,26,0.816179,4.05654
7,25,8.37153,2.9703
7,24,5.04348,9.94128
7,23,7.97547,2.47802
7,22,10,7.70848
7,21,10,1.88317,121
7,20,8.97201,7.458
7,19,5.68371,4.08434
7,18,0.357214,10,113
7,17,5.59471,9.0366,117
7,16,0,0
7,15,6.7922,9.32678
7,14,2.87734,10
7,13,2.83964,8.4582
7,12,10,10
7,11,6.63203,4.28917
7,10,3.83809,7.1401
7,9,8.88946,10
7,8,4.62531,2.37879,110
7,7,9.92657,1.62325,136
7,6,8.90085,10
7,5,5.07716,1.4853
7,4,7.30908,4.98024,130
7,3,3.6484,8.93429
7,2,9.80897,9.4796
7,1,5.53825,6.76778
7,0,0,4.43533
8,99,5.73807,8.1991,128
8,98,5.41037,5.52771
8,97,9.09756,0.776665,133
8,96,3.29361,6.56173
8,95,4.10509,8.51141,123
8,94,6.90452,0,111
8,93,8.35279,7.68854
8,92,7.6891,5.4613
8,91,5.63695,0
8,90,5.78635,8.67266
8,89,9.37456,10
8,88,10,8.88238
8,87,2.71712,4.8853
8,86,10,5.71067
8,85,7.90576,1.2839
8,84,4.662,0
8,83,3.19405,3.83508,135
8,82,0,1.12724
8,81,2.52736,6.46822,137
8,80,0.195309,0
8,79,1.91306,0.619943
8,78,0,10,131
8,77,0,6.74005
8,76,0,5.38507
8,75,4.1565,7.95077,120
8,74,4.50341,4.70606
8,73,9.1959,6.02804,139
8,72,4.4785,5.74839,115
8,71,7.82143,1.29171
8,70,10,0
8,69,7.46416,4.52226
8,68,4.63704,9.88067
8,67,0,1.80802
8,66,3.37111,6.29574
8,65,3.08037,2.84482,126
8,64,10,10
8,63,1.62916,0,132
8,62,10,0
8,61,1.46446,3.82557
8,60,4.19461,0
8,59,2.18067,4.73679
8,58,2.59154,5.60549,122
8,57,4.66987,0,112
8,56,10,7.85962
8,55,7.86008,0.335171
8,54,10,5.05713,116
8,53,6.43496,2.673
8,52,10,3.54002,138
8,51,5.67187,6.022
8,50,9.03247,10
8,49,4.77129,6.4688
8,48,3.56881,3.272
8,47,6.45926,8.48613
8,46,0,5.6425,134
8,45,10,10
8,44,10,1.01827
8,43,0.999303,1.38732
8,42,10,3.63617
8,41,5.98241,0,129
8,40,5.97039,6.0409
8,39,8.88422,4.79711
8,38,3.40552,10,119
8,37,7.83582,8.09839,118
8,36,10,10
8,35,2.94423,9.06761,114
8,34,7.52001,6.85095
8,33,2.45075,8.76909
8,32,4.41409,5.15196,124
8,31,0.468149,9.23922
8,30,9.61143,10,125
8,29,8.15276,4.92214
8,28,10,0,127
8,27,5.22639,9.4433
8,26,0,6.59445
8,25,7.64847,3.7099
8,24,1.22103,10
8,23,8.40798,1.61298
8,22,10,2.67109
8,21,10,1.98789,121
8,20,10,4.3335
8,19,4.9826,3.50902
8,18,0,10,113
8,17,5.59914,10,117
8,16,0.559513,0
8,15,6.8328,8.25735
8,14,7.24313,7.50969
8,13,2.25906,9.03971
8,12,10,5.31122
8,11,7.61989,4.8033
8,10,0.817777,3.23944
8,9,9.38901,9.12481
8,8,0,4.1039,110
8,7,9.08004,2.04421,136
8,6,10,10
8,5,6.04899,1.77677
8,4,2.16216,4.98607,130
8,3,4.80155,8.44175
8,2,10,6.62503
8,1,6.55969,6.81567
8,0,4.58168,6.53868
9,99,6.41751,7.64369,128
9,98,1.11846,7.93582
9,97,9.46256,1.59463,133
9,96,0,8.40746
9,95,4.85675,7.91717,123
9,94,6.47933,0,111
9,93,7.74282,8.49268
9,92,3.10888,3.6778
9,91,4.62713,0
9,90,7.19666,10
9,89,8.9981,10
9,88,5.93472,10
9,87,2.7841,3.77885
9,86,10,3.42321
9,85,7.04979,0.563133
9,84,8.15149,3.74235
9,83,3.61049,3.08568,135
9,82,0,0
9,81,2.21729,7.44001,137
9,80,0,4.87561
9,79,0.883899,0.871868
9,78,0,9.01853,131
9,77,1.12614,7.0036
9,76,0,9.13568
9,75,3.41917,8.58102,120
9,74,2.05829,8.94866
9,73,9.03452,6.99336,139
9,72,6.99005,9.89812,115
9,71,8.64019,1.97117
9,70,10,0
9,69,8.37966,5.12768
9,68,3.02405,10
9,67,0,2.25383
9,66,0.538424,10
9,65,3.7378,3.44965,126
9,64,5.50221,7.93319
9,63,2.29635,0,132
9,62,7.98012,4.58626
9,61,0.658172,4.61526
9,60,2.52372,4.61974
9,59,1.25065,5.13692
9,58,0,3.61663,122
9,57,4.95807,0.842029,112
9,56,6.10252,10
9,55,7.89548,1.13396
9,54,10,0.190911,116
9,53,5.65654,2.12176
9,52,8.37533,8.37137,138
9,51,6.63377,5.83873
9,50,6.01279,5.9802
9,49,3.89308,7.21522
9,48,0,1.65976
9,47,6.19355,9.48093
9,46,2.51257,10,134
9,45,9.83944,10
9,44,10,1.96397
9,43,0,1.8114
9,42,10,0
9,41,5.2067,0.601296,129
9,40,10,7.10385
9,39,9.0021,5.87029
9,38,0,7.33801,119
9,37,8.90767,7.65231,118
9,36,8.81911,10
9,35,4.06284,8.80955,114
9,34,10,9.71156
9,33,3.42658,8.98106
9,32,0.666412,8.31977,124
9,31,1.52001,9.22644
9,30,5.25285,7.42323,125
9,29,7.91979,3.93322
9,28,10,4.58236,127
9,27,4.83864,8.65257
9,26,4.4455,9.14458
9,25,8.62539,3.37013
9,24,0,10
9,23,8.60592,2.55964
9,22,10,0
9,21,10,1.98213,121
9,20,10,8.74071
9,19,5.29271,4.3613
9,18,0,10,113
9,17,5.64125,8.99876,117
9,16,5.28663,1.58322
9,15,5.87232,7.78532
9,14,3.02798,4.77212
9,13,2.65992,9.75703
9,12,10,4.69162
9,11,7.03971,5.75387
9,10,0,3.87339
9,9,9.10786,10
9,8,4.92696,3.56126,110
9,7,8.62631,1.21479,136
9,6,9.32555,5.0677
9,5,6.16087,0.768362
9,4,0,1.15789,130
9,3,5.26107,9.60845
9,2,10,1.9438
9,1,5.79332,7.49265
9,0,9.07385,4.25041
10,99,5.60309,7.31681,128
10,98,4.06759,10
10,97,9.53377,0.701758,133
10,96,0,10
10,95,4.4734,7.03902,123
10,94,1.64878,0,111
10,93,7.31817,9.40831
10,92,1.23518,8.22187
10,91,4.85709,0
10,90,2.75115,7.60027
10,89,7.96382,9.96379
10,88,6.93129,10
10,87,3.20508,4.80427
10,86,5.19298,2.56832
10,85,6.12679,0
10,84,6.46777,0
10,83,3.77879,3.92634,135
10,82,0,0
10,81,3.11636,6.95815,137
10,80,0,2.77164
10,79,0.0329013,0.24064
10,78,3.53832,10,131
10,77,0,7.05369
10,76,0,4.57355
10,75,3.43058,7.61111,120
10,74,5.00686,10
10,73,8.35964,7.70218,139
10,72,10,7.86449,115
10,71,9.22388,1.08159
10,70,9.61548,0
10,69,9.0769,4.28002
10,68,1.47125,10
10,67,0.693728,1.32304
10,66,0,8.36623
10,65,4.49882,2.98179,126
10,64,5.4111,2.98409
10,63,1.91182,0.98007,132
10,62,6.86776,9.4726
10,61,1.40002,5.46579
10,60,7.37657,3.85578
10,59,0.781143,4.23992
10,58,0,0,122
10,57,5.45374,1.5812,112
10,56,9.85709,10
10,55,7.10978,1.28226
10,54,10,0,116
10,53,5.13887,2.92289
